Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
RPTN	pLoF;missense;synonymous;other	0.01	0.3304063	0.0126209	0.0129672	4562	13	4549	50	297
RPTN	pLoF;missense;synonymous;other	0.5	0.0007892106	0.0252201	0.00751369	131789	310	131479	52	297
RPTN	Cauchy		0.00186641							
CRNN	pLoF	0.01	0.4483136	-0.0294218	0.0388034	307	0	307	6	51
CRNN	pLoF	0.5	0.4483136	-0.0294218	0.0388034	307	0	307	6	51
CRNN	missense	0.01	0.1131311	-0.0407842	0.0257431	952	0	952	11	72
CRNN	missense	0.5	0.1131311	-0.0407842	0.0257431	952	0	952	11	72
CRNN	synonymous	0.01	0.1887624	0.0198522	0.0151054	3399	11	3388	26	128
CRNN	synonymous	0.5	0.635348	0.0054615	0.011517	24987	63	24924	27	128
CRNN	pLoF;missense	0.01	0.0824449	-0.0373348	0.0214979	1256	0	1256	17	123
CRNN	pLoF;missense	0.5	0.0824449	-0.0373348	0.0214979	1256	0	1256	17	123
CRNN	missense;synonymous	0.01	0.7404847	0.0043305	0.0130747	4351	11	4340	37	200
CRNN	missense;synonymous	0.5	0.8281818	-0.00229797	0.0105881	25939	63	25876	38	200
CRNN	pLoF;missense;synonymous;other	0.01	0.9584442	-0.000634453	0.0121762	4828	11	4817	45	252
CRNN	pLoF;missense;synonymous;other	0.5	0.6129791	-0.00510601	0.0100944	26416	63	26353	46	252
CRNN	Cauchy		0.404862							
POMC	pLoF	0.01	0.157134	0.0266435	0.0188323	1694	7	1687	19	82
POMC	pLoF	0.5	0.1335975	0.0268004	0.0178662	52483	147	52336	20	82
POMC	missense	0.01	0.8199166	0.0027822	0.0122213	4506	13	4493	16	118
POMC	missense	0.5	0.8199166	0.0027822	0.0122213	4506	13	4493	16	118
POMC	synonymous	0.01	0.2925638	0.0131221	0.0124674	4966	17	4949	14	122
POMC	synonymous	0.5	0.476718	0.00562006	0.00789788	22307	37	22270	16	122
POMC	pLoF;missense	0.01	0.3371134	0.00978491	0.0101938	6199	20	6179	35	200
POMC	pLoF;missense	0.5	0.2986087	0.0104894	0.0100915	56988	160	56828	36	200
POMC	missense;synonymous	0.01	0.3634148	0.00796005	0.00875811	9461	30	9431	30	240
POMC	missense;synonymous	0.5	0.4662286	0.00485047	0.00665698	26802	50	26752	32	240
POMC	pLoF;missense;synonymous;other	0.01	0.1550855	0.0112744	0.00792966	11157	37	11120	49	324
POMC	pLoF;missense;synonymous;other	0.5	0.2242373	0.00762091	0.00627061	79287	197	79090	52	324
POMC	Cauchy		0.337733							
DNMT3A	pLoF	0.01	0.4137127	-0.0179311	0.0219374	912	2	910	6	391
DNMT3A	pLoF	0.5	0.4137127	-0.0179311	0.0219374	912	2	910	6	391
DNMT3A	missense	0.01	0.005768378	0.0266008	0.00963564	3444	20	3424	43	525
DNMT3A	missense	0.5	0.005768378	0.0266008	0.00963564	3444	20	3424	43	525
DNMT3A	synonymous	0.01	0.6566924	0.0042957	0.00966445	8440	22	8418	46	217
DNMT3A	synonymous	0.5	0.8496274	0.00148417	0.00782817	155629	373	155256	49	217
DNMT3A	pLoF;missense	0.01	0.03591972	0.0232745	0.0110945	4343	22	4321	49	916
DNMT3A	pLoF;missense	0.5	0.03591972	0.0232745	0.0110945	4343	22	4321	49	916
DNMT3A	missense;synonymous	0.01	0.04110367	0.0156788	0.00767637	11882	42	11840	89	742
DNMT3A	missense;synonymous	0.5	0.1048575	0.0108477	0.00668889	159071	393	158678	92	742
DNMT3A	pLoF;missense;synonymous;other	0.01	0.1311157	0.0102706	0.00680302	14027	47	13980	103	1270
DNMT3A	pLoF;missense;synonymous;other	0.5	0.2233912	0.00740685	0.00608335	161216	398	160818	106	1270
DNMT3A	Cauchy		0.0271862							
DTNB	pLoF	0.01	0.8996291	-0.0401014	0.317937	14	0	14	0	13
DTNB	pLoF	0.5	0.8996291	-0.0401014	0.317937	14	0	14	0	13
DTNB	missense	0.01	0.7181561	-0.0402756	0.11159	67	0	67	0	57
DTNB	missense	0.5	0.7181561	-0.0402756	0.11159	67	0	67	0	57
DTNB	synonymous	0.01	0.7736108	-0.0402652	0.139977	33	0	33	0	26
DTNB	synonymous	0.5	0.7736108	-0.0402652	0.139977	33	0	33	0	26
DTNB	pLoF;missense	0.01	0.7022054	-0.0402987	0.105399	81	0	81	0	70
DTNB	pLoF;missense	0.5	0.7022054	-0.0402987	0.105399	81	0	81	0	70
DTNB	missense;synonymous	0.01	0.6556597	-0.0403557	0.0905012	94	0	94	0	83
DTNB	missense;synonymous	0.5	0.6556597	-0.0403557	0.0905012	94	0	94	0	83
DTNB	pLoF;missense;synonymous;other	0.01	0.6217687	-0.0404088	0.0819077	123	0	123	0	111
DTNB	pLoF;missense;synonymous;other	0.5	0.6217687	-0.0404088	0.0819077	123	0	123	0	111
DTNB	Cauchy		0.767888							
KCNK12	pLoF	0.01	0.698745	-0.0402227	0.103931	67	0	67	2	13
KCNK12	pLoF	0.5	0.698745	-0.0402227	0.103931	67	0	67	2	13
KCNK12	missense	0.01	0.2099946	-0.0407839	0.0325339	620	0	620	9	141
KCNK12	missense	0.5	0.2099946	-0.0407839	0.0325339	620	0	620	9	141
KCNK12	synonymous	0.01	0.5660724	-0.00549314	0.0095725	8916	21	8895	22	211
KCNK12	synonymous	0.5	0.4996505	-0.00525923	0.00779099	261485	650	260835	24	211
KCNK12	pLoF;missense	0.01	0.1893976	-0.0408113	0.0310975	687	0	687	11	154
KCNK12	pLoF;missense	0.5	0.1893976	-0.0408113	0.0310975	687	0	687	11	154
KCNK12	missense;synonymous	0.01	0.3678949	-0.00828193	0.00919782	9533	21	9512	31	352
KCNK12	missense;synonymous	0.5	0.3451661	-0.00715256	0.0075768	262102	650	261452	33	352
KCNK12	pLoF;missense;synonymous;other	0.01	0.3304875	-0.00887615	0.00912121	9693	21	9672	35	392
KCNK12	pLoF;missense;synonymous;other	0.5	0.3152358	-0.00756164	0.00752929	262262	650	261612	37	392
KCNK12	Cauchy		0.350356							
MSH6	pLoF	0.01	0.01779784	0.0769825	0.0324848	1025	5	1020	7	109
MSH6	pLoF	0.5	0.01779784	0.0769825	0.0324848	1025	5	1020	7	109
MSH6	missense	0.01	0.9272947	0.000959135	0.0105112	6383	16	6367	74	673
MSH6	missense	0.5	0.9272947	0.000959135	0.0105112	6383	16	6367	74	673
MSH6	synonymous	0.01	0.4464931	-0.00678385	0.00891117	7766	16	7750	64	508
MSH6	synonymous	0.5	0.459488	0.0037513	0.00507145	323244	815	322429	72	508
MSH6	pLoF;missense	0.01	0.3856151	0.00868454	0.0100099	7405	21	7384	81	782
MSH6	pLoF;missense	0.5	0.3856151	0.00868454	0.0100099	7405	21	7384	81	782
MSH6	missense;synonymous	0.01	0.6165586	-0.00344368	0.00687726	14128	32	14096	138	1181
MSH6	missense;synonymous	0.5	0.4643431	0.00337853	0.00461728	329606	831	328775	146	1181
MSH6	pLoF;missense;synonymous;other	0.01	0.9263977	-0.000608795	0.00659026	15904	38	15866	152	1325
MSH6	pLoF;missense;synonymous;other	0.5	0.3247517	0.00446326	0.00453243	331382	837	330545	160	1325
MSH6	Cauchy		0.146147							
FBXO11	pLoF	0.01	0.04323567	0.0193263	0.00956072	8849	31	8818	33	98
FBXO11	pLoF	0.5	0.04323567	0.0193263	0.00956072	8849	31	8818	33	98
FBXO11	missense	0.01	0.4217697	-0.0212608	0.026465	885	1	884	15	287
FBXO11	missense	0.5	0.4217697	-0.0212608	0.026465	885	1	884	15	287
FBXO11	synonymous	0.01	0.2019058	-0.0166179	0.013022	3863	6	3857	34	204
FBXO11	synonymous	0.5	0.5949452	-0.0050666	0.00952935	9711	24	9687	35	204
FBXO11	pLoF;missense	0.01	0.1032829	0.0147314	0.00904242	9732	32	9700	48	385
FBXO11	pLoF;missense	0.5	0.1032829	0.0147314	0.00904242	9732	32	9700	48	385
FBXO11	missense;synonymous	0.01	0.1379366	-0.0172222	0.011609	4741	7	4734	49	491
FBXO11	missense;synonymous	0.5	0.4445298	-0.00683009	0.00893328	10589	25	10564	50	491
FBXO11	pLoF;missense;synonymous;other	0.01	0.5988981	0.00368753	0.00701071	15412	42	15370	96	645
FBXO11	pLoF;missense;synonymous;other	0.5	0.4643907	0.00456615	0.00624101	21260	60	21200	97	645
FBXO11	Cauchy		0.146207							
FAP	pLoF	0.01	0.3876705	0.0529596	0.0613065	180	1	179	2	79
FAP	pLoF	0.5	0.3876705	0.0529596	0.0613065	180	1	179	2	79
FAP	missense	0.01	0.5580424	0.00645895	0.0110268	5830	17	5813	31	340
FAP	missense	0.5	0.5580424	0.00645895	0.0110268	5830	17	5813	31	340
FAP	synonymous	0.01	0.6565542	0.00356067	0.00800734	11758	34	11724	33	161
FAP	synonymous	0.5	0.5174521	0.00502499	0.00776327	40586	76	40510	34	161
FAP	pLoF;missense	0.01	0.4691828	0.007869	0.0108716	6007	18	5989	33	419
FAP	pLoF;missense	0.5	0.4691828	0.007869	0.0108716	6007	18	5989	33	419
FAP	missense;synonymous	0.01	0.5109937	0.00399738	0.0060816	17585	51	17534	64	501
FAP	missense;synonymous	0.5	0.4162007	0.00486321	0.00598159	46413	93	46320	65	501
FAP	pLoF;missense;synonymous;other	0.01	0.5633291	0.00316096	0.00546969	19249	55	19194	75	623
FAP	pLoF;missense;synonymous;other	0.5	0.4712151	0.0038886	0.00539706	48077	97	47980	76	623
FAP	Cauchy		0.497468							
IFIH1	pLoF	0.01	0.8212207	0.00208744	0.00923746	9858	27	9831	21	114
IFIH1	pLoF	0.5	0.8212207	0.00208744	0.00923746	9858	27	9831	21	114
IFIH1	missense	0.01	0.1347655	-0.0144395	0.00965482	7107	12	7095	66	388
IFIH1	missense	0.5	0.2608093	-0.00881014	0.00783486	12845	29	12816	67	388
IFIH1	synonymous	0.01	0.1891476	0.0124104	0.00945116	8666	28	8638	39	233
IFIH1	synonymous	0.5	0.2527401	0.00988175	0.00864001	114147	270	113877	41	233
IFIH1	pLoF;missense	0.01	0.3881134	-0.00576275	0.00667724	16958	39	16919	87	502
IFIH1	pLoF;missense	0.5	0.4788618	-0.00425429	0.00600774	22696	56	22640	88	502
IFIH1	missense;synonymous	0.01	0.9259292	-0.000611266	0.00657504	15767	40	15727	105	621
IFIH1	missense;synonymous	0.5	0.957705	-0.0003018	0.00569071	126986	299	126687	108	621
IFIH1	pLoF;missense;synonymous;other	0.01	0.89263	0.000692413	0.00512985	27346	72	27274	133	766
IFIH1	pLoF;missense;synonymous;other	0.5	0.883583	0.000688719	0.00470344	138565	331	138234	136	766
IFIH1	Cauchy		0.777684							
GCA	pLoF	0.01	0.1385248	0.0439452	0.0296665	799	4	795	4	27
GCA	pLoF	0.5	0.1385248	0.0439452	0.0296665	799	4	795	4	27
GCA	missense	0.01	0.6416555	0.00712881	0.0153181	2819	9	2810	9	85
GCA	missense	0.5	0.6416555	0.00712881	0.0153181	2819	9	2810	9	85
GCA	synonymous	0.01	0.6790105	0.0138295	0.0334196	1024	2	1022	10	55
GCA	synonymous	0.5	0.6790105	0.0138295	0.0334196	1024	2	1022	10	55
GCA	pLoF;missense	0.01	0.2712817	0.0149932	0.0136287	3613	13	3600	13	112
GCA	pLoF;missense	0.5	0.2712817	0.0149932	0.0136287	3613	13	3600	13	112
GCA	missense;synonymous	0.01	0.5513672	0.00830918	0.0139483	3841	11	3830	19	140
GCA	missense;synonymous	0.5	0.5513672	0.00830918	0.0139483	3841	11	3830	19	140
GCA	pLoF;missense;synonymous;other	0.01	0.2475276	0.0145869	0.0126143	4665	15	4650	23	179
GCA	pLoF;missense;synonymous;other	0.5	0.2475276	0.0145869	0.0126143	4665	15	4650	23	179
GCA	Cauchy		0.362279							
EFR3B	pLoF	0.01	0.6193842	-0.0403181	0.0811681	100	0	100	1	42
EFR3B	pLoF	0.5	0.6193842	-0.0403181	0.0811681	100	0	100	1	42
EFR3B	missense	0.01	0.6893691	0.00621605	0.0155513	2647	8	2639	22	338
EFR3B	missense	0.5	0.6893691	0.00621605	0.0155513	2647	8	2639	22	338
EFR3B	synonymous	0.01	0.1458989	-0.0134627	0.00925799	8626	15	8611	43	215
EFR3B	synonymous	0.5	0.1458138	-0.0134664	0.00925856	316370	789	315581	45	215
EFR3B	pLoF;missense	0.01	0.7618298	0.004643	0.0153194	2745	8	2737	23	380
EFR3B	pLoF;missense	0.5	0.7618298	0.004643	0.0153194	2745	8	2737	23	380
EFR3B	missense;synonymous	0.01	0.2931755	-0.00841386	0.00800419	11270	23	11247	65	553
EFR3B	missense;synonymous	0.5	0.2930763	-0.00841581	0.00800441	319014	797	318217	67	553
EFR3B	pLoF;missense;synonymous;other	0.01	0.2550154	-0.00852016	0.00748531	12739	26	12713	78	635
EFR3B	pLoF;missense;synonymous;other	0.5	0.2549274	-0.008522	0.00748554	320483	800	319683	80	635
EFR3B	Cauchy		0.416597							
MSH2	pLoF	0.01	0.1651003	0.0633837	0.0456615	294	2	292	4	36
MSH2	pLoF	0.5	0.1651003	0.0633837	0.0456615	294	2	292	4	36
MSH2	missense	0.01	0.8535847	0.00248193	0.0134488	4873	10	4863	59	557
MSH2	missense	0.5	0.4146617	-0.00636791	0.00780651	18971	41	18930	61	557
MSH2	synonymous	0.01	0.880762	0.00120162	0.00801061	12849	33	12816	41	245
MSH2	synonymous	0.5	0.9898729	-8.85152e-05	0.00697369	20248	52	20196	42	245
MSH2	pLoF;missense	0.01	0.5655532	0.0074329	0.0129355	5167	12	5155	63	593
MSH2	pLoF;missense	0.5	0.56945	-0.00438531	0.00770892	19265	43	19222	65	593
MSH2	missense;synonymous	0.01	0.8338343	0.00145141	0.00691853	17716	43	17673	100	802
MSH2	missense;synonymous	0.5	0.5612122	-0.00311341	0.00535832	39213	93	39120	103	802
MSH2	pLoF;missense;synonymous;other	0.01	0.9391069	0.00046507	0.00608791	21211	51	21160	115	868
MSH2	pLoF;missense;synonymous;other	0.5	0.8169118	-0.000970641	0.00419249	267099	674	266425	122	868
MSH2	Cauchy		0.909937							
GCG	pLoF	0.01	0.8049148	-0.0402085	0.162793	31	0	31	1	9
GCG	pLoF	0.5	0.8049148	-0.0402085	0.162793	31	0	31	1	9
GCG	missense	0.01	0.2252176	-0.0406284	0.0335004	623	0	623	7	78
GCG	missense	0.5	0.2252176	-0.0406284	0.0335004	623	0	623	7	78
GCG	synonymous	0.01	0.9652709	-0.001711	0.0392969	400	1	399	7	45
GCG	synonymous	0.5	0.2498512	0.0318129	0.0276463	36762	62	36700	8	45
GCG	pLoF;missense	0.01	0.2158029	-0.040643	0.0328358	654	0	654	8	87
GCG	pLoF;missense	0.5	0.2158029	-0.040643	0.0328358	654	0	654	8	87
GCG	missense;synonymous	0.01	0.3387729	-0.0244672	0.0255775	1022	1	1021	14	123
GCG	missense;synonymous	0.5	0.9093133	0.00243384	0.0213673	37384	62	37322	15	123
GCG	pLoF;missense;synonymous;other	0.01	0.3217112	-0.0249848	0.025213	1069	1	1068	15	138
GCG	pLoF;missense;synonymous;other	0.5	0.9422201	0.00153266	0.021146	37431	62	37369	16	138
GCG	Cauchy		0.772528							
ASXL2	pLoF	0.01	0.8204836	-0.040233	0.177298	15	0	15	0	13
ASXL2	pLoF	0.5	0.8204836	-0.040233	0.177298	15	0	15	0	13
ASXL2	missense	0.01	0.6431884	-0.0402366	0.0868579	84	0	84	0	76
ASXL2	missense	0.5	0.6431884	-0.0402366	0.0868579	84	0	84	0	76
ASXL2	synonymous	0.01	0.6903337	-0.0403143	0.10119	70	0	70	0	80
ASXL2	synonymous	0.5	0.6903337	-0.0403143	0.10119	70	0	70	0	80
ASXL2	pLoF;missense	0.01	0.6124328	-0.0402887	0.079527	97	0	97	0	89
ASXL2	pLoF;missense	0.5	0.6124328	-0.0402887	0.079527	97	0	97	0	89
ASXL2	missense;synonymous	0.01	0.5463181	-0.0404244	0.0670069	152	0	152	0	156
ASXL2	missense;synonymous	0.5	0.5463181	-0.0404244	0.0670069	152	0	152	0	156
ASXL2	pLoF;missense;synonymous;other	0.01	0.5064926	-0.0405032	0.0609704	177	0	177	0	181
ASXL2	pLoF;missense;synonymous;other	0.5	0.5064926	-0.0405032	0.0609704	177	0	177	0	181
ASXL2	Cauchy		0.659272							
FOXN2	pLoF	0.01	0.7663615	-0.0402276	0.135384	41	0	41	0	18
FOXN2	pLoF	0.5	0.7663615	-0.0402276	0.135384	41	0	41	0	18
FOXN2	missense	0.01	0.2005169	-0.0405875	0.031707	705	0	705	12	174
FOXN2	missense	0.5	0.2005169	-0.0405875	0.031707	705	0	705	12	174
FOXN2	synonymous	0.01	0.006680552	-0.0496668	0.0183113	6056	5	6051	18	112
FOXN2	synonymous	0.5	0.1839501	-0.0107995	0.00812789	172462	454	172008	21	112
FOXN2	pLoF;missense	0.01	0.1887465	-0.0406592	0.0309361	746	0	746	12	192
FOXN2	pLoF;missense	0.5	0.1887465	-0.0406592	0.0309361	746	0	746	12	192
FOXN2	missense;synonymous	0.01	0.003227126	-0.0539334	0.0183121	6757	5	6752	30	286
FOXN2	missense;synonymous	0.5	0.109412	-0.0126251	0.00788651	173163	454	172709	33	286
FOXN2	pLoF;missense;synonymous;other	0.01	0.04447648	-0.0186172	0.00926428	8710	13	8697	32	314
FOXN2	pLoF;missense;synonymous;other	0.5	0.3378652	-0.00666562	0.006955	175116	462	174654	35	314
FOXN2	Cauchy		0.0235699							
KCNH7	pLoF	0.01	0.832985	-0.0048458	0.0229795	1268	3	1265	1	40
KCNH7	pLoF	0.5	0.832985	-0.0048458	0.0229795	1268	3	1265	1	40
KCNH7	missense	0.01	0.3603759	-0.00845089	0.00923949	9319	19	9300	35	417
KCNH7	missense	0.5	0.3603759	-0.00845089	0.00923949	9319	19	9300	35	417
KCNH7	synonymous	0.01	0.2144402	-0.00831788	0.00670014	17978	40	17938	53	319
KCNH7	synonymous	0.5	0.5883417	-0.00325284	0.00600997	54794	122	54672	55	319
KCNH7	pLoF;missense	0.01	0.3496276	-0.00802361	0.00857854	10587	22	10565	36	457
KCNH7	pLoF;missense	0.5	0.3496276	-0.00802361	0.00857854	10587	22	10565	36	457
KCNH7	missense;synonymous	0.01	0.1193706	-0.00854828	0.00548874	27295	59	27236	88	736
KCNH7	missense;synonymous	0.5	0.3567081	-0.00450592	0.00488894	64111	141	63970	90	736
KCNH7	pLoF;missense;synonymous;other	0.01	0.1383197	-0.00728994	0.00491873	30596	67	30529	95	800
KCNH7	pLoF;missense;synonymous;other	0.5	0.7252041	-0.00149732	0.00425965	85309	182	85127	98	800
KCNH7	Cauchy		0.402485							
EPM2AIP1	Cauchy		0.5							
MLH1	pLoF	0.01	0.0001067337	0.132424	0.0341762	56	3	53	1	28
MLH1	pLoF	0.5	0.0001067337	0.132424	0.0341762	56	3	53	1	28
MLH1	missense	0.01	0.1758157	0.0096297	0.00711334	10884	36	10848	46	344
MLH1	missense	0.5	0.1767978	0.00853164	0.00631655	19867	62	19805	47	344
MLH1	synonymous	0.01	0.1434645	-0.0168891	0.0115441	6468	11	6457	26	166
MLH1	synonymous	0.5	0.1201227	-0.0137149	0.00882408	11546	23	11523	27	166
MLH1	pLoF;missense	0.01	0.06606431	0.0130511	0.00710076	10939	39	10900	47	372
MLH1	pLoF;missense	0.5	0.07490168	0.0112344	0.00630769	19922	65	19857	48	372
MLH1	missense;synonymous	0.01	0.6933958	0.0024057	0.00610195	17343	47	17296	72	510
MLH1	missense;synonymous	0.5	0.8394081	0.00106048	0.00523306	31404	85	31319	74	510
MLH1	pLoF;missense;synonymous;other	0.01	0.3775149	0.00535399	0.00606695	17643	51	17592	78	572
MLH1	pLoF;missense;synonymous;other	0.5	0.5332157	0.00324708	0.00521113	31704	89	31615	80	572
MLH1	Cauchy		0.000638844							
LRRFIP2	pLoF	0.01	0.2782385	-0.0404974	0.0373494	487	0	487	10	85
LRRFIP2	pLoF	0.5	0.2782385	-0.0404974	0.0373494	487	0	487	10	85
LRRFIP2	missense	0.01	0.6826532	0.00633612	0.0154976	2937	8	2929	38	256
LRRFIP2	missense	0.5	0.6847711	0.00325499	0.00801799	19134	54	19080	40	256
LRRFIP2	synonymous	0.01	0.2205957	0.0182345	0.014886	3516	13	3503	12	116
LRRFIP2	synonymous	0.5	0.2205957	0.0182345	0.014886	3516	13	3503	12	116
LRRFIP2	pLoF;missense	0.01	0.9661115	-0.000608376	0.0143195	3424	8	3416	48	341
LRRFIP2	pLoF;missense	0.5	0.8675987	0.00130582	0.00783292	19621	54	19567	50	341
LRRFIP2	missense;synonymous	0.01	0.2376052	0.0128059	0.0108433	6443	21	6422	50	372
LRRFIP2	missense;synonymous	0.5	0.34131	0.0067999	0.0071459	22640	67	22573	52	372
LRRFIP2	pLoF;missense;synonymous;other	0.01	0.3938122	0.00747809	0.00876964	10283	31	10252	67	493
LRRFIP2	pLoF;missense;synonymous;other	0.5	0.4317124	0.00508875	0.00647205	26480	77	26403	69	493
LRRFIP2	Cauchy		0.661114							
FRMD4B	pLoF	0.01	0.9454553	0.00286241	0.0418389	370	1	369	1	71
FRMD4B	pLoF	0.5	0.9454553	0.00286241	0.0418389	370	1	369	1	71
FRMD4B	missense	0.01	0.9196241	-0.000576846	0.0057166	23341	60	23281	82	453
FRMD4B	missense	0.5	0.8866872	-0.00080841	0.00567316	79888	186	79702	83	453
FRMD4B	synonymous	0.01	0.9514947	-0.000556574	0.00914968	7590	19	7571	58	269
FRMD4B	synonymous	0.5	0.3486605	-0.00578575	0.00617351	204549	495	204054	63	269
FRMD4B	pLoF;missense	0.01	0.9264331	-0.000523359	0.00566814	23703	61	23642	83	524
FRMD4B	pLoF;missense	0.5	0.8936808	-0.000751883	0.00562584	80250	187	80063	84	524
FRMD4B	missense;synonymous	0.01	0.9178177	-0.000483098	0.00468195	30913	79	30834	140	722
FRMD4B	missense;synonymous	0.5	0.5080359	-0.00250829	0.00378954	284419	681	283738	146	722
FRMD4B	pLoF;missense;synonymous;other	0.01	0.9844103	-9.08114e-05	0.00464745	31424	81	31343	144	828
FRMD4B	pLoF;missense;synonymous;other	0.5	0.849426	-0.000699071	0.00368221	293527	713	292814	151	828
FRMD4B	Cauchy		0.934419							
MITF	pLoF	0.01	0.8675718	-0.0401662	0.240886	12	0	12	0	12
MITF	pLoF	0.5	0.8675718	-0.0401662	0.240886	12	0	12	0	12
MITF	missense	0.01	0.2270679	0.0203867	0.0168771	2400	9	2391	32	267
MITF	missense	0.5	0.2270679	0.0203867	0.0168771	2400	9	2391	32	267
MITF	synonymous	0.01	0.001471818	0.0268206	0.00843366	6049	29	6020	25	125
MITF	synonymous	0.5	0.004006365	0.0210214	0.00730504	12708	49	12659	26	125
MITF	pLoF;missense	0.01	0.2323064	0.0201161	0.0168414	2412	9	2403	32	279
MITF	pLoF;missense	0.5	0.2323064	0.0201161	0.0168414	2412	9	2403	32	279
MITF	missense;synonymous	0.01	0.0008577279	0.024545	0.00736323	8444	38	8406	57	392
MITF	missense;synonymous	0.5	0.00187978	0.0202745	0.00652207	15103	58	15045	58	392
MITF	pLoF;missense;synonymous;other	0.01	0.0009038707	0.0240966	0.00726052	8755	39	8716	61	421
MITF	pLoF;missense;synonymous;other	0.5	0.001912729	0.0200053	0.00644614	15414	59	15355	62	421
MITF	Cauchy		0.00281942							
