Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
RIIAD1	missense	0.5	0.524129	-0.0127431	0.0200051	852	3	849	4	20
RIIAD1	synonymous	0.01	0.5952321	-0.00986268	0.0185644	970	4	966	4	15
RIIAD1	synonymous	0.5	0.5952321	-0.00986268	0.0185644	970	4	966	4	15
RIIAD1	pLoF;missense	0.01	0.5162746	-0.0129393	0.0199342	858	3	855	4	24
RIIAD1	pLoF;missense	0.5	0.5162746	-0.0129393	0.0199342	858	3	855	4	24
RIIAD1	missense;synonymous	0.01	0.3995817	-0.0117377	0.0139342	1822	7	1815	8	35
RIIAD1	missense;synonymous	0.5	0.3995817	-0.0117377	0.0139342	1822	7	1815	8	35
RIIAD1	pLoF;missense;synonymous;other	0.01	0.3942616	-0.011849	0.0139087	1829	7	1822	8	40
RIIAD1	pLoF;missense;synonymous;other	0.5	0.3942616	-0.011849	0.0139087	1829	7	1822	8	40
RIIAD1	Cauchy		0.600941							
THEM4	pLoF	0.01	0.5999811	-0.0404892	0.0772064	61	0	61	1	19
THEM4	pLoF	0.5	0.5999811	-0.0404892	0.0772064	61	0	61	1	19
THEM4	missense	0.01	0.805731	0.00237108	0.009641	6979	27	6952	6	45
THEM4	missense	0.5	0.805731	0.00237108	0.009641	6979	27	6952	6	45
THEM4	synonymous	0.01	0.2148637	0.0292804	0.0236075	840	5	835	13	43
THEM4	synonymous	0.5	0.03411767	0.0345531	0.0163088	51884	214	51670	14	43
THEM4	pLoF;missense	0.01	0.857912	0.00171326	0.00956954	7040	27	7013	7	64
THEM4	pLoF;missense	0.5	0.857912	0.00171326	0.00956954	7040	27	7013	7	64
THEM4	missense;synonymous	0.01	0.4858943	0.00622411	0.00893173	7819	32	7787	19	88
THEM4	missense;synonymous	0.5	0.1927509	0.0109357	0.00839604	58863	241	58622	20	88
THEM4	pLoF;missense;synonymous;other	0.01	0.5396839	0.0054333	0.00885924	7903	32	7871	20	113
THEM4	pLoF;missense;synonymous;other	0.5	0.2225231	0.0101685	0.00833589	58947	241	58706	21	113
THEM4	Cauchy		0.365224							
S100A10	missense	0.01	0.9034015	-0.00182265	0.0150178	2272	8	2264	5	37
S100A10	missense	0.5	0.9034015	-0.00182265	0.0150178	2272	8	2264	5	37
S100A10	synonymous	0.01	0.4744769	-0.0155678	0.0217667	749	2	747	5	19
S100A10	synonymous	0.5	0.4744769	-0.0155678	0.0217667	749	2	747	5	19
S100A10	pLoF;missense	0.01	0.9034015	-0.00182265	0.0150178	2272	8	2264	5	37
S100A10	pLoF;missense	0.5	0.9034015	-0.00182265	0.0150178	2272	8	2264	5	37
S100A10	missense;synonymous	0.01	0.6153439	-0.00621713	0.0123734	3017	10	3007	10	56
S100A10	missense;synonymous	0.5	0.6153439	-0.00621713	0.0123734	3017	10	3007	10	56
S100A10	pLoF;missense;synonymous;other	0.01	0.6122834	-0.00626657	0.0123646	3021	10	3011	10	57
S100A10	pLoF;missense;synonymous;other	0.5	0.6122834	-0.00626657	0.0123646	3021	10	3011	10	57
S100A10	Cauchy		0.803717							
S100A11	pLoF	0.01	0.613289	-0.0407939	0.0807186	64	0	64	1	6
S100A11	pLoF	0.5	0.613289	-0.0407939	0.0807186	64	0	64	1	6
S100A11	missense	0.01	0.3116978	-0.0180785	0.01787	1550	3	1547	8	31
S100A11	missense	0.5	0.3116978	-0.0180785	0.01787	1550	3	1547	8	31
S100A11	synonymous	0.01	0.02105239	0.116174	0.0503561	209	3	206	4	20
S100A11	synonymous	0.5	0.02105239	0.116174	0.0503561	209	3	206	4	20
S100A11	pLoF;missense	0.01	0.2723451	-0.0191665	0.0174609	1614	3	1611	9	37
S100A11	pLoF;missense	0.5	0.2723451	-0.0191665	0.0174609	1614	3	1611	9	37
S100A11	missense;synonymous	0.01	0.9854139	-0.000304455	0.0166532	1759	6	1753	12	51
S100A11	missense;synonymous	0.5	0.9854139	-0.000304455	0.0166532	1759	6	1753	12	51
S100A11	pLoF;missense;synonymous;other	0.01	0.9043396	-0.00196158	0.0163218	1823	6	1817	13	57
S100A11	pLoF;missense;synonymous;other	0.5	0.9043396	-0.00196158	0.0163218	1823	6	1817	13	57
S100A11	Cauchy		0.808973							
HRNR	pLoF	0.01	0.1210137	-0.0153582	0.0099051	4882	11	4871	47	120
HRNR	pLoF	0.5	0.1210137	-0.0153582	0.0099051	4882	11	4871	47	120
HRNR	missense	0.01	0.8391519	-0.00536914	0.0264518	671	2	669	13	43
HRNR	missense	0.5	0.8391519	-0.00536914	0.0264518	671	2	669	13	43
HRNR	synonymous	0.01	0.4072637	-0.00220803	0.00266439	44594	176	44418	208	492
HRNR	synonymous	0.5	0.532942	-0.00112357	0.00180197	1062900	3633	1059270	223	492
HRNR	pLoF;missense	0.01	0.1275046	-0.0141608	0.00929174	5553	13	5540	60	163
HRNR	pLoF;missense	0.5	0.1275046	-0.0141608	0.00929174	5553	13	5540	60	163
HRNR	missense;synonymous	0.01	0.3984492	-0.00223951	0.00265221	45264	178	45086	221	535
HRNR	missense;synonymous	0.5	0.5249827	-0.00114358	0.00179897	1063570	3635	1059940	236	535
HRNR	pLoF;missense;synonymous;other	0.01	0.1590857	-0.00343791	0.00244143	55587	209	55378	270	657
HRNR	pLoF;missense;synonymous;other	0.5	0.2884262	-0.00184215	0.00173529	1073890	3666	1070230	285	657
HRNR	Cauchy		0.292211							
CRNN	pLoF	0.01	0.6298152	0.014151	0.0293598	398	2	396	6	29
CRNN	pLoF	0.5	0.6298152	0.014151	0.0293598	398	2	396	6	29
CRNN	missense	0.01	0.4662308	-0.0206424	0.0283306	513	1	512	9	57
CRNN	missense	0.5	0.4662308	-0.0206424	0.0283306	513	1	512	9	57
CRNN	synonymous	0.01	0.03350775	0.0167286	0.00786876	7600	45	7555	21	105
CRNN	synonymous	0.5	0.03350775	0.0167286	0.00786876	7600	45	7555	21	105
CRNN	pLoF;missense	0.01	0.8666799	-0.00344069	0.0204953	901	3	898	15	86
CRNN	pLoF;missense	0.5	0.8666799	-0.00344069	0.0204953	901	3	898	15	86
CRNN	missense;synonymous	0.01	0.06389967	0.0141083	0.00761424	8113	46	8067	30	162
CRNN	missense;synonymous	0.5	0.06389967	0.0141083	0.00761424	8113	46	8067	30	162
CRNN	pLoF;missense;synonymous;other	0.01	0.05450284	0.0141868	0.00737814	8502	48	8454	36	192
CRNN	pLoF;missense;synonymous;other	0.5	0.05450284	0.0141868	0.00737814	8502	48	8454	36	192
CRNN	Cauchy		0.104637							
FHAD1	pLoF	0.01	0.5838043	-0.00640453	0.0116906	3685	11	3674	14	95
FHAD1	pLoF	0.5	0.5838043	-0.00640453	0.0116906	3685	11	3674	14	95
FHAD1	missense	0.01	0.3969133	-0.00846925	0.00999738	3992	12	3980	54	255
FHAD1	missense	0.5	0.3972667	-0.00846299	0.00999747	192823	712	192111	55	255
FHAD1	synonymous	0.01	0.5757419	0.0033756	0.00603201	14833	60	14773	59	276
FHAD1	synonymous	0.5	0.4259425	0.00270973	0.00340352	827525	2977	824548	67	276
FHAD1	pLoF;missense	0.01	0.3171235	-0.00761663	0.00761369	7675	23	7652	68	350
FHAD1	pLoF;missense	0.5	0.3173533	-0.00761312	0.00761379	196506	723	195783	69	350
FHAD1	missense;synonymous	0.01	0.9746475	0.000162443	0.0051115	18820	72	18748	113	531
FHAD1	missense;synonymous	0.5	0.6359161	0.00152022	0.00321117	1020340	3689	1016650	122	531
FHAD1	pLoF;missense;synonymous;other	0.01	0.8766652	-0.000701592	0.00452063	23247	87	23160	136	649
FHAD1	pLoF;missense;synonymous;other	0.5	0.7441398	0.000996648	0.00305368	1024770	3704	1021070	145	649
FHAD1	Cauchy		0.785004							
LCE3A	pLoF	0.01	0.00486131	0.173877	0.0617442	6	1	5	0	3
LCE3A	pLoF	0.5	0.00486131	0.173877	0.0617442	6	1	5	0	3
LCE3A	synonymous	0.01	0.6557127	0.0148634	0.0333379	419	2	417	5	17
LCE3A	synonymous	0.5	0.6557127	0.0148634	0.0333379	419	2	417	5	17
LCE3A	pLoF;missense	0.01	0.005502741	0.169035	0.0608908	8	1	7	0	4
LCE3A	pLoF;missense	0.5	0.005502741	0.169035	0.0608908	8	1	7	0	4
LCE3A	missense;synonymous	0.01	0.6574102	0.0147733	0.0333114	421	2	419	5	18
LCE3A	missense;synonymous	0.5	0.6574102	0.0147733	0.0333114	421	2	419	5	18
LCE3A	pLoF;missense;synonymous;other	0.01	0.2127446	0.0411935	0.0330592	427	3	424	5	21
LCE3A	pLoF;missense;synonymous;other	0.5	0.2127446	0.0411935	0.0330592	427	3	424	5	21
LCE3A	Cauchy		0.0128792							
KPRP	pLoF	0.01	0.01950749	0.0395902	0.0169501	1716	12	1704	3	44
KPRP	pLoF	0.5	0.01950749	0.0395902	0.0169501	1716	12	1704	3	44
KPRP	missense	0.01	0.3815029	0.0112688	0.0128767	2296	13	2283	23	98
KPRP	missense	0.5	0.3815029	0.0112688	0.0128767	2296	13	2283	23	98
KPRP	synonymous	0.01	0.4899352	-0.00736625	0.0106694	3317	14	3303	26	121
KPRP	synonymous	0.5	0.4899343	-0.00736627	0.0106694	315167	1103	314064	27	121
KPRP	pLoF;missense	0.01	0.03464354	0.0216633	0.0102548	4012	25	3987	26	142
KPRP	pLoF;missense	0.5	0.03464354	0.0216633	0.0102548	4012	25	3987	26	142
KPRP	missense;synonymous	0.01	0.9761479	0.000253998	0.00849533	5613	27	5586	49	219
KPRP	missense;synonymous	0.5	0.9761488	0.000253989	0.00849533	317463	1116	316347	50	219
KPRP	pLoF;missense;synonymous;other	0.01	0.4200488	0.00597641	0.00741181	7721	40	7681	53	263
KPRP	pLoF;missense;synonymous;other	0.5	0.4200493	0.00597641	0.00741181	319571	1129	318442	54	263
KPRP	Cauchy		0.13946							
LCE1F	pLoF	0.01	0.7813372	-0.00734007	0.0264434	487	2	485	5	11
LCE1F	pLoF	0.5	0.7547655	-0.00683469	0.0218807	67651	242	67409	6	11
LCE1F	missense	0.01	0.721609	-0.0120873	0.0339237	352	1	351	6	28
LCE1F	missense	0.5	0.6880249	-0.0135989	0.0338672	134911	476	134435	7	28
LCE1F	synonymous	0.01	0.9865541	-0.000673395	0.0399576	277	1	276	4	32
LCE1F	synonymous	0.5	0.9865541	-0.000673395	0.0399576	277	1	276	4	32
LCE1F	pLoF;missense	0.01	0.671886	-0.00854738	0.0201798	839	3	836	11	39
LCE1F	pLoF;missense	0.5	0.63849	-0.00845002	0.017986	202562	718	201844	13	39
LCE1F	missense;synonymous	0.01	0.7797421	-0.00714918	0.0255643	629	2	627	10	60
LCE1F	missense;synonymous	0.5	0.75365	-0.00801234	0.0255308	135188	477	134711	11	60
LCE1F	pLoF;missense;synonymous;other	0.01	0.6994939	-0.00691629	0.0179177	1118	4	1114	15	72
LCE1F	pLoF;missense;synonymous;other	0.5	0.6629675	-0.00712054	0.0163383	202841	719	202122	17	72
LCE1F	Cauchy		0.932403							
IVL	pLoF	0.01	0.1619677	0.0280143	0.0200319	817	7	810	9	43
IVL	pLoF	0.5	0.1619677	0.0280143	0.0200319	817	7	810	9	43
IVL	missense	0.01	0.7121317	-0.0403277	0.109291	32	0	32	1	5
IVL	missense	0.5	0.7121317	-0.0403277	0.109291	32	0	32	1	5
IVL	synonymous	0.01	0.6523972	0.00399398	0.00886694	4066	20	4046	33	119
IVL	synonymous	0.5	0.5208977	0.00528577	0.00823377	138779	545	138234	35	119
IVL	pLoF;missense	0.01	0.1903452	0.0258095	0.0197086	849	7	842	10	48
IVL	pLoF;missense	0.5	0.1903452	0.0258095	0.0197086	849	7	842	10	48
IVL	missense;synonymous	0.01	0.6749566	0.00370688	0.00883947	4098	20	4078	34	124
IVL	missense;synonymous	0.5	0.5403321	0.0050252	0.00820694	138811	545	138266	36	124
IVL	pLoF;missense;synonymous;other	0.01	0.3376992	0.00783271	0.00816996	4915	27	4888	43	167
IVL	pLoF;missense;synonymous;other	0.5	0.263662	0.00864567	0.00773469	139628	552	139076	45	167
IVL	Cauchy		0.37207							
S100A8	pLoF	0.01	0.8743255	-0.0401548	0.253876	9	0	9	0	8
S100A8	pLoF	0.5	0.8743255	-0.0401548	0.253876	9	0	9	0	8
S100A8	missense	0.01	0.01206261	0.819613	0.326499	15	1	14	0	9
S100A8	missense	0.5	0.01206261	0.819613	0.326499	15	1	14	0	9
S100A8	synonymous	0.01	0.4031876	-0.014733	0.0176244	1117	4	1113	6	14
S100A8	synonymous	0.5	0.4031876	-0.014733	0.0176244	1117	4	1113	6	14
S100A8	pLoF;missense	0.01	0.02044241	0.520633	0.224592	24	1	23	0	17
S100A8	pLoF;missense	0.5	0.02044241	0.520633	0.224592	24	1	23	0	17
S100A8	missense;synonymous	0.01	0.6783215	-0.00727721	0.0175458	1132	5	1127	6	23
S100A8	missense;synonymous	0.5	0.6783215	-0.00727721	0.0175458	1132	5	1127	6	23
S100A8	pLoF;missense;synonymous;other	0.01	0.6709883	-0.00743579	0.0175045	1141	5	1136	6	31
S100A8	pLoF;missense;synonymous;other	0.5	0.6709883	-0.00743579	0.0175045	1141	5	1136	6	31
S100A8	Cauchy		0.0490649							
SNX27	pLoF	0.01	0.5676595	-0.00851914	0.0149066	2393	7	2386	2	16
SNX27	pLoF	0.5	0.5676595	-0.00851914	0.0149066	2393	7	2386	2	16
SNX27	missense	0.01	0.1961588	0.0133263	0.0103099	4546	22	4524	22	194
SNX27	missense	0.5	0.1961588	0.0133263	0.0103099	4546	22	4524	22	194
SNX27	synonymous	0.01	0.6488561	-0.00755311	0.0165874	1377	5	1372	21	124
SNX27	synonymous	0.5	0.6488561	-0.00755311	0.0165874	1377	5	1372	21	124
SNX27	pLoF;missense	0.01	0.4595131	0.00628131	0.00849228	6939	29	6910	24	210
SNX27	pLoF;missense	0.5	0.4595131	0.00628131	0.00849228	6939	29	6910	24	210
SNX27	missense;synonymous	0.01	0.3903658	0.00750388	0.00873607	5921	27	5894	43	318
SNX27	missense;synonymous	0.5	0.3903658	0.00750388	0.00873607	5921	27	5894	43	318
SNX27	pLoF;missense;synonymous;other	0.01	0.6614948	0.00320053	0.00730965	8870	36	8834	49	347
SNX27	pLoF;missense;synonymous;other	0.5	0.6614948	0.00320053	0.00730965	8870	36	8834	49	347
SNX27	Cauchy		0.46713							
MRPL9	pLoF	0.01	0.9845562	-0.000769392	0.0397471	261	1	260	6	24
MRPL9	pLoF	0.5	0.9845562	-0.000769392	0.0397471	261	1	260	6	24
MRPL9	missense	0.01	0.3738701	-0.00849844	0.00955689	5502	16	5486	17	83
MRPL9	missense	0.5	0.3329937	-0.00912343	0.00942404	484075	1760	482315	20	83
MRPL9	synonymous	0.01	0.1321896	0.0438086	0.0290986	540	4	536	9	51
MRPL9	synonymous	0.5	0.9304597	-0.000925634	0.010607	9824	30	9794	10	51
MRPL9	pLoF;missense	0.01	0.3848098	-0.00808031	0.00929767	5763	17	5746	23	107
MRPL9	pLoF;missense	0.5	0.3438143	-0.00868785	0.00917741	484336	1761	482575	26	107
MRPL9	missense;synonymous	0.01	0.7081984	-0.00340373	0.00909416	6042	20	6022	26	134
MRPL9	missense;synonymous	0.5	0.4320264	-0.00557189	0.00709137	493899	1790	492109	30	134
MRPL9	pLoF;missense;synonymous;other	0.01	0.5481559	-0.00497078	0.00827739	7209	23	7186	35	167
MRPL9	pLoF;missense;synonymous;other	0.5	0.3647657	-0.0057767	0.00637378	495066	1793	493273	39	167
MRPL9	Cauchy		0.910943							
TCHHL1	pLoF	0.01	0.9900902	0.000258989	0.0208519	1252	4	1248	5	48
TCHHL1	pLoF	0.5	0.9900902	0.000258989	0.0208519	1252	4	1248	5	48
TCHHL1	missense	0.01	0.03286534	0.0290967	0.0136366	2773	17	2756	6	22
TCHHL1	missense	0.5	0.03286534	0.0290967	0.0136366	2773	17	2756	6	22
TCHHL1	synonymous	0.01	0.0519192	0.0166102	0.00854522	7661	39	7622	29	151
TCHHL1	synonymous	0.5	0.1529749	0.00938617	0.00656788	16188	69	16119	30	151
TCHHL1	pLoF;missense	0.01	0.07532346	0.0204125	0.0114774	4025	21	4004	11	70
TCHHL1	pLoF;missense	0.5	0.07532346	0.0204125	0.0114774	4025	21	4004	11	70
TCHHL1	missense;synonymous	0.01	0.005735052	0.0171237	0.00619849	10434	56	10378	35	173
TCHHL1	missense;synonymous	0.5	0.02705068	0.0131248	0.0059367	18961	86	18875	36	173
TCHHL1	pLoF;missense;synonymous;other	0.01	0.008756012	0.015574	0.00594101	11687	60	11627	40	222
TCHHL1	pLoF;missense;synonymous;other	0.5	0.0330951	0.0121764	0.00571411	20214	90	20124	41	222
TCHHL1	Cauchy		0.0448869							
CRCT1	pLoF	0.01	0.3413109	-0.0249958	0.0262678	615	1	614	4	12
CRCT1	pLoF	0.5	0.3413109	-0.0249958	0.0262678	615	1	614	4	12
CRCT1	missense	0.01	0.332138	0.011326	0.0116785	3484	22	3462	3	25
CRCT1	missense	0.5	0.6506394	0.00349491	0.00771717	15467	62	15405	4	25
CRCT1	synonymous	0.01	0.3853963	0.0530833	0.0611561	141	1	140	3	36
CRCT1	synonymous	0.5	0.385441	0.0530784	0.0611562	488612	1795	486817	5	36
CRCT1	pLoF;missense	0.01	0.6096036	0.00556833	0.0109046	4099	23	4076	7	37
CRCT1	pLoF;missense	0.5	0.8660585	0.00126612	0.00750664	16082	63	16019	8	37
CRCT1	missense;synonymous	0.01	0.264659	0.0127924	0.0114684	3625	23	3602	6	61
CRCT1	missense;synonymous	0.5	0.5765894	0.0042767	0.00765921	504079	1857	502222	9	61
CRCT1	pLoF;missense;synonymous;other	0.01	0.5121479	0.00703681	0.0107351	4240	24	4216	10	73
CRCT1	pLoF;missense;synonymous;other	0.5	0.7844164	0.00203917	0.00745396	504694	1858	502836	13	73
CRCT1	Cauchy		0.534257							
LCE3E	pLoF	0.01	0.01984154	0.119929	0.0514863	210	3	207	2	7
LCE3E	pLoF	0.5	0.01984154	0.119929	0.0514863	210	3	207	2	7
LCE3E	missense	0.01	0.1305278	0.121926	0.0806377	69	1	68	1	9
LCE3E	missense	0.5	0.1305278	0.121926	0.0806377	69	1	68	1	9
LCE3E	synonymous	0.01	0.9012358	-0.00341518	0.0275195	639	2	637	4	19
LCE3E	synonymous	0.5	0.9012358	-0.00341518	0.0275195	639	2	637	4	19
LCE3E	pLoF;missense	0.01	0.009352777	0.0609366	0.0234472	279	4	275	3	16
LCE3E	pLoF;missense	0.5	0.009352777	0.0609366	0.0234472	279	4	275	3	16
LCE3E	missense;synonymous	0.01	0.7108761	0.0096569	0.0260519	708	3	705	5	28
LCE3E	missense;synonymous	0.5	0.7108761	0.0096569	0.0260519	708	3	705	5	28
LCE3E	pLoF;missense;synonymous;other	0.01	0.1116071	0.0361638	0.0227301	918	6	912	7	35
LCE3E	pLoF;missense;synonymous;other	0.5	0.1116071	0.0361638	0.0227301	918	6	912	7	35
LCE3E	Cauchy		0.0371459							
LCE2D	pLoF	0.01	0.7178131	-0.0402738	0.111444	41	0	41	1	5
LCE2D	pLoF	0.5	0.7178131	-0.0402738	0.111444	41	0	41	1	5
LCE2D	missense	0.01	0.5143826	-0.0152976	0.0234615	555	2	553	2	2
LCE2D	missense	0.5	0.5143826	-0.0152976	0.0234615	555	2	553	2	2
LCE2D	synonymous	0.01	0.3284693	0.0104706	0.0107149	4692	27	4665	6	27
LCE2D	synonymous	0.5	0.3284693	0.0104706	0.0107149	4692	27	4665	6	27
LCE2D	pLoF;missense	0.01	0.476155	-0.0163581	0.0229587	596	2	594	3	7
LCE2D	pLoF;missense	0.5	0.476155	-0.0163581	0.0229587	596	2	594	3	7
LCE2D	missense;synonymous	0.01	0.5782276	0.00487476	0.00876794	5247	29	5218	8	29
LCE2D	missense;synonymous	0.5	0.5782276	0.00487476	0.00876794	5247	29	5218	8	29
LCE2D	pLoF;missense;synonymous;other	0.01	0.5988914	0.00459794	0.0087414	5288	29	5259	9	34
LCE2D	pLoF;missense;synonymous;other	0.5	0.5988914	0.00459794	0.0087414	5288	29	5259	9	34
LCE2D	Cauchy		0.540102							
LCE1E	pLoF	0.01	0.7423487	-0.0402395	0.122404	47	0	47	1	12
LCE1E	pLoF	0.5	0.7423487	-0.0402395	0.122404	47	0	47	1	12
LCE1E	missense	0.01	0.8374839	0.0045427	0.0221473	683	4	679	3	19
LCE1E	missense	0.5	0.8374839	0.0045427	0.0221473	683	4	679	3	19
LCE1E	synonymous	0.01	0.5154345	0.00985036	0.0151451	2053	9	2044	10	27
LCE1E	synonymous	0.5	0.4416166	0.0113572	0.0147598	85362	326	85036	11	27
LCE1E	pLoF;missense	0.01	0.8858512	0.00312926	0.0217982	730	4	726	4	31
LCE1E	pLoF;missense	0.5	0.8858512	0.00312926	0.0217982	730	4	726	4	31
LCE1E	missense;synonymous	0.01	0.5080453	0.0083884	0.0126735	2736	13	2723	13	46
LCE1E	missense;synonymous	0.5	0.4477034	0.0093865	0.0123629	86045	330	85715	14	46
LCE1E	pLoF;missense;synonymous;other	0.01	0.5327181	0.00785303	0.0125878	2783	13	2770	14	58
LCE1E	pLoF;missense;synonymous;other	0.5	0.4704974	0.00886497	0.012284	86092	330	85762	15	58
LCE1E	Cauchy		0.729494							
FAP	pLoF	0.01	0.08091445	0.088963	0.0509698	167	2	165	4	55
FAP	pLoF	0.5	0.08091445	0.088963	0.0509698	167	2	165	4	55
FAP	missense	0.01	0.6043431	-0.00616385	0.0118955	3035	10	3025	34	251
