Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
TUFT1	synonymous	0.5	0.9874453	-0.000259485	0.0164903	621	6	615	12	59
TUFT1	pLoF;missense	0.01	0.5182571	-0.0040529	0.00627351	3140	39	3101	18	122
TUFT1	pLoF;missense	0.5	0.5182571	-0.0040529	0.00627351	3140	39	3101	18	122
TUFT1	missense;synonymous	0.01	0.3384859	-0.00571925	0.00597523	3626	40	3586	28	157
TUFT1	missense;synonymous	0.5	0.3384859	-0.00571925	0.00597523	3626	40	3586	28	157
TUFT1	pLoF;missense;synonymous;other	0.01	0.5699472	-0.00327447	0.00576361	3799	46	3753	31	190
TUFT1	pLoF;missense;synonymous;other	0.5	0.5699472	-0.00327447	0.00576361	3799	46	3753	31	190
TUFT1	Cauchy		0.915828							
RIIAD1	pLoF	0.01	0.6978255	-0.041176	0.106053	6	0	6	0	4
RIIAD1	pLoF	0.5	0.6978255	-0.041176	0.106053	6	0	6	0	4
RIIAD1	missense	0.01	0.305539	-0.0162719	0.0158808	853	4	849	4	20
RIIAD1	missense	0.5	0.305539	-0.0162719	0.0158808	853	4	849	4	20
RIIAD1	synonymous	0.01	0.9318971	0.00205977	0.0241027	969	3	966	4	15
RIIAD1	synonymous	0.5	0.9318971	0.00205977	0.0241027	969	3	966	4	15
RIIAD1	pLoF;missense	0.01	0.2842735	-0.0168183	0.0157068	859	4	855	4	24
RIIAD1	pLoF;missense	0.5	0.2842735	-0.0168183	0.0157068	859	4	855	4	24
RIIAD1	missense;synonymous	0.01	0.4179805	-0.0107582	0.0132829	1822	7	1815	8	35
RIIAD1	missense;synonymous	0.5	0.4179805	-0.0107582	0.0132829	1822	7	1815	8	35
RIIAD1	pLoF;missense;synonymous;other	0.01	0.3942856	-0.0112285	0.013181	1829	7	1822	8	40
RIIAD1	pLoF;missense;synonymous;other	0.5	0.3942856	-0.0112285	0.013181	1829	7	1822	8	40
RIIAD1	Cauchy		0.656163							
THEM4	pLoF	0.01	0.278974	-0.0411754	0.0380329	61	0	61	1	19
THEM4	pLoF	0.5	0.278974	-0.0411754	0.0380329	61	0	61	1	19
THEM4	missense	0.01	0.8984109	-0.000498773	0.00390676	7111	159	6952	6	44
THEM4	missense	0.5	0.8984109	-0.000498773	0.00390676	7111	159	6952	6	44
THEM4	synonymous	0.01	0.2871021	0.0108761	0.0102171	855	20	835	13	45
THEM4	synonymous	0.5	0.2399938	0.00812077	0.00691128	52809	1139	51670	14	45
THEM4	pLoF;missense	0.01	0.8124933	-0.000922097	0.00388725	7172	159	7013	7	63
THEM4	pLoF;missense	0.5	0.8124933	-0.000922097	0.00388725	7172	159	7013	7	63
THEM4	missense;synonymous	0.01	0.7938797	0.000954371	0.00365273	7966	179	7787	19	89
THEM4	missense;synonymous	0.5	0.6365723	0.0016254	0.00344002	59920	1298	58622	20	89
THEM4	pLoF;missense;synonymous;other	0.01	0.8973056	0.00046887	0.0036328	8050	179	7871	20	114
THEM4	pLoF;missense;synonymous;other	0.5	0.7286352	0.00118763	0.00342315	60004	1298	58706	21	114
THEM4	Cauchy		0.738598							
S100A10	missense	0.01	0.2411218	-0.00715191	0.00610133	2307	43	2264	5	37
S100A10	missense	0.5	0.2411218	-0.00715191	0.00610133	2307	43	2264	5	37
S100A10	synonymous	0.01	0.1453782	-0.0408747	0.0280723	747	0	747	5	19
S100A10	synonymous	0.5	0.1453782	-0.0408747	0.0280723	747	0	747	5	19
S100A10	pLoF;missense	0.01	0.2411218	-0.00715191	0.00610133	2307	43	2264	5	37
S100A10	pLoF;missense	0.5	0.2411218	-0.00715191	0.00610133	2307	43	2264	5	37
S100A10	missense;synonymous	0.01	0.1477083	-0.0086389	0.00596743	3050	43	3007	10	56
S100A10	missense;synonymous	0.5	0.1477083	-0.0086389	0.00596743	3050	43	3007	10	56
S100A10	pLoF;missense;synonymous;other	0.01	0.1883001	-0.00784079	0.00595975	3055	44	3011	10	57
S100A10	pLoF;missense;synonymous;other	0.5	0.1883001	-0.00784079	0.00595975	3055	44	3011	10	57
S100A10	Cauchy		0.184527							
S100A11	pLoF	0.01	0.5226297	-0.04096	0.0640703	64	0	64	1	6
S100A11	pLoF	0.5	0.5226297	-0.04096	0.0640703	64	0	64	1	6
S100A11	missense	0.01	0.1510808	0.0115029	0.00801191	1582	35	1547	8	31
S100A11	missense	0.5	0.1510808	0.0115029	0.00801191	1582	35	1547	8	31
S100A11	synonymous	0.01	0.4308226	0.015306	0.0194292	212	6	206	4	20
S100A11	synonymous	0.5	0.4308226	0.015306	0.0194292	212	6	206	4	20
S100A11	pLoF;missense	0.01	0.1784491	0.0106985	0.00795104	1646	35	1611	9	37
S100A11	pLoF;missense	0.5	0.1784491	0.0106985	0.00795104	1646	35	1611	9	37
S100A11	missense;synonymous	0.01	0.1035613	0.0120582	0.00740753	1794	41	1753	12	51
S100A11	missense;synonymous	0.5	0.1035613	0.0120582	0.00740753	1794	41	1753	12	51
S100A11	pLoF;missense;synonymous;other	0.01	0.1225508	0.0113645	0.00735967	1858	41	1817	13	57
S100A11	pLoF;missense;synonymous;other	0.5	0.1225508	0.0113645	0.00735967	1858	41	1817	13	57
S100A11	Cauchy		0.185212							
HRNR	pLoF	0.01	0.1572237	0.00594143	0.00420046	4985	114	4871	48	119
HRNR	pLoF	0.5	0.1572237	0.00594143	0.00420046	4985	114	4871	48	119
HRNR	missense	0.01	0.9522259	0.000656367	0.0109556	683	14	669	13	43
HRNR	missense	0.5	0.9522259	0.000656367	0.0109556	683	14	669	13	43
HRNR	synonymous	0.01	0.872282	-0.000253759	0.00157849	45062	644	44418	211	494
HRNR	synonymous	0.5	0.2957055	-0.000938512	0.000897507	1080200	20928	1059270	226	494
HRNR	pLoF;missense	0.01	0.1803313	0.00526304	0.00392842	5668	128	5540	61	162
HRNR	pLoF;missense	0.5	0.1803313	0.00526304	0.00392842	5668	128	5540	61	162
HRNR	missense;synonymous	0.01	0.8730742	-0.000249799	0.00156364	45744	658	45086	224	537
HRNR	missense;synonymous	0.5	0.2967629	-0.000934152	0.000895295	1080880	20942	1059940	239	537
HRNR	pLoF;missense;synonymous;other	0.01	0.6884873	0.000567713	0.00141607	56202	824	55378	274	658
HRNR	pLoF;missense;synonymous;other	0.5	0.4987134	-0.000586653	0.000867169	1091340	21108	1070230	289	658
HRNR	Cauchy		0.725421							
CRNN	pLoF	0.01	0.4535807	0.00877633	0.0117102	407	11	396	6	29
CRNN	pLoF	0.5	0.4535807	0.00877633	0.0117102	407	11	396	6	29
CRNN	missense	0.01	0.1100726	-0.0221426	0.0138576	516	4	512	9	57
CRNN	missense	0.5	0.1100726	-0.0221426	0.0138576	516	4	512	9	57
CRNN	synonymous	0.01	0.3136065	-0.00437583	0.00434247	7635	80	7555	21	104
CRNN	synonymous	0.5	0.3136065	-0.00437583	0.00434247	7635	80	7555	21	104
CRNN	pLoF;missense	0.01	0.6921269	-0.00357063	0.00901743	913	15	898	15	86
CRNN	pLoF;missense	0.5	0.6921269	-0.00357063	0.00901743	913	15	898	15	86
CRNN	missense;synonymous	0.01	0.1514691	-0.00594536	0.00414495	8151	84	8067	30	161
CRNN	missense;synonymous	0.5	0.1514691	-0.00594536	0.00414495	8151	84	8067	30	161
CRNN	pLoF;missense;synonymous;other	0.01	0.282329	-0.0042112	0.00391702	8549	95	8454	36	191
CRNN	pLoF;missense;synonymous;other	0.5	0.282329	-0.0042112	0.00391702	8549	95	8454	36	191
CRNN	Cauchy		0.259513							
FHAD1	pLoF	0.01	0.09147272	-0.00816255	0.00483655	3738	64	3674	14	95
FHAD1	pLoF	0.5	0.09147272	-0.00816255	0.00483655	3738	64	3674	14	95
FHAD1	missense	0.01	0.2215839	-0.00586785	0.00480055	4040	60	3980	56	253
FHAD1	missense	0.5	0.2210279	-0.00587498	0.00480061	196264	4153	192111	57	253
FHAD1	synonymous	0.01	0.8829473	0.000415479	0.00282189	15046	273	14773	59	278
FHAD1	synonymous	0.5	0.8446329	0.00028862	0.00147277	842817	18269	824548	67	278
FHAD1	pLoF;missense	0.01	0.03985235	-0.00701087	0.00341116	7776	124	7652	70	348
FHAD1	pLoF;missense	0.5	0.0397495	-0.00701463	0.00341122	2e+05	4217	195783	71	348
FHAD1	missense;synonymous	0.01	0.6303792	-0.0011747	0.00244123	19081	333	18748	115	531
FHAD1	missense;synonymous	0.5	0.869329	-0.000232252	0.00141178	1039080	22422	1016650	124	531
FHAD1	pLoF;missense;synonymous;other	0.01	0.1955778	-0.00280947	0.00217072	23560	400	23160	138	649
FHAD1	pLoF;missense;synonymous;other	0.5	0.4846317	-0.000947202	0.00135533	1043560	22489	1021070	147	649
FHAD1	Cauchy		0.176836							
LCE3A	pLoF	0.01	0.7458184	-0.0410358	0.126592	5	0	5	0	3
LCE3A	pLoF	0.5	0.7458184	-0.0410358	0.126592	5	0	5	0	3
LCE3A	synonymous	0.01	0.4991727	-0.00983837	0.0145583	423	6	417	5	18
LCE3A	synonymous	0.5	0.4991727	-0.00983837	0.0145583	423	6	417	5	18
LCE3A	pLoF;missense	0.01	0.7207625	-0.0409351	0.114523	7	0	7	0	4
LCE3A	pLoF;missense	0.5	0.7207625	-0.0409351	0.114523	7	0	7	0	4
LCE3A	missense;synonymous	0.01	0.4946193	-0.00992861	0.0145372	425	6	419	5	19
LCE3A	missense;synonymous	0.5	0.4946193	-0.00992861	0.0145372	425	6	419	5	19
LCE3A	pLoF;missense;synonymous;other	0.01	0.4742702	-0.0103348	0.0144431	430	6	424	5	22
LCE3A	pLoF;missense;synonymous;other	0.5	0.4742702	-0.0103348	0.0144431	430	6	424	5	22
LCE3A	Cauchy		0.6046							
KPRP	pLoF	0.01	0.5363233	-0.00445286	0.00720081	1736	32	1704	3	44
KPRP	pLoF	0.5	0.5363233	-0.00445286	0.00720081	1736	32	1704	3	44
KPRP	missense	0.01	0.8861429	-0.00105637	0.00737757	2313	30	2283	24	97
KPRP	missense	0.5	0.8861429	-0.00105637	0.00737757	2313	30	2283	24	97
KPRP	synonymous	0.01	0.5776294	0.00472963	0.00849352	3329	26	3303	26	121
KPRP	synonymous	0.5	0.57763	0.00472962	0.00849352	320768	6704	314064	27	121
KPRP	pLoF;missense	0.01	0.5875914	-0.00280162	0.00516591	4049	62	3987	27	141
KPRP	pLoF;missense	0.5	0.5875914	-0.00280162	0.00516591	4049	62	3987	27	141
KPRP	missense;synonymous	0.01	0.7913147	0.00147881	0.00558878	5642	56	5586	50	218
KPRP	missense;synonymous	0.5	0.7913152	0.00147881	0.00558878	323081	6734	316347	51	218
KPRP	pLoF;missense;synonymous;other	0.01	0.9788373	-0.000117022	0.00441149	7771	90	7681	54	262
KPRP	pLoF;missense;synonymous;other	0.5	0.978837	-0.000117024	0.00441149	325210	6768	318442	55	262
KPRP	Cauchy		0.905624							
LCE1F	pLoF	0.01	0.0008079978	0.0531862	0.0158763	494	9	485	5	12
LCE1F	pLoF	0.5	0.008200794	0.0317375	0.012005	68920	1511	67409	6	12
LCE1F	missense	0.01	0.77792	-0.00534864	0.0189648	355	4	351	6	30
LCE1F	missense	0.5	0.784293	-0.00517436	0.0189032	137475	3040	134435	7	30
LCE1F	synonymous	0.01	0.2789027	0.0187865	0.0173501	284	8	276	4	32
LCE1F	synonymous	0.5	0.2789027	0.0187865	0.0173501	284	8	276	4	32
LCE1F	pLoF;missense	0.01	0.03089806	0.0319592	0.014807	849	13	836	11	42
LCE1F	pLoF;missense	0.5	0.04373359	0.0221481	0.0109827	206395	4551	201844	13	42
LCE1F	missense;synonymous	0.01	0.5442836	0.00776609	0.012808	639	12	627	10	62
LCE1F	missense;synonymous	0.5	0.5417796	0.00779874	0.0127822	137759	3048	134711	11	62
LCE1F	pLoF;missense;synonymous;other	0.01	0.02059521	0.0261262	0.011284	1135	21	1114	15	75
LCE1F	pLoF;missense;synonymous;other	0.5	0.0231124	0.0210964	0.00928713	206681	4559	202122	17	75
LCE1F	Cauchy		0.00798274							
IVL	pLoF	0.01	0.5566428	-0.00867299	0.0147541	816	6	810	9	43
IVL	pLoF	0.5	0.5566428	-0.00867299	0.0147541	816	6	810	9	43
IVL	missense	0.01	0.1349327	0.0707289	0.0473125	34	2	32	1	6
IVL	missense	0.5	0.1349327	0.0707289	0.0473125	34	2	32	1	6
IVL	synonymous	0.01	0.4357975	-0.00368307	0.00472607	4092	46	4046	33	119
IVL	synonymous	0.5	0.6031828	-0.00215931	0.00415388	140662	2428	138234	35	119
IVL	pLoF;missense	0.01	0.9059412	-0.00166484	0.0140898	850	8	842	10	49
IVL	pLoF;missense	0.5	0.9059412	-0.00166484	0.0140898	850	8	842	10	49
IVL	missense;synonymous	0.01	0.5293182	-0.00295863	0.00470335	4126	48	4078	34	125
IVL	missense;synonymous	0.5	0.6975029	-0.0016074	0.0041354	140696	2430	138266	36	125
IVL	pLoF;missense;synonymous;other	0.01	0.4360435	-0.00349475	0.00448683	4942	54	4888	43	168
IVL	pLoF;missense;synonymous;other	0.5	0.5936874	-0.00212655	0.00398603	141512	2436	139076	45	168
IVL	Cauchy		0.59121							
S100A8	pLoF	0.01	0.6906423	-0.0409747	0.102956	9	0	9	0	8
S100A8	pLoF	0.5	0.6906423	-0.0409747	0.102956	9	0	9	0	8
S100A8	missense	0.01	0.6564608	-0.0409142	0.0919824	14	0	14	0	8
S100A8	missense	0.5	0.6564608	-0.0409142	0.0919824	14	0	14	0	8
S100A8	synonymous	0.01	0.7055934	-0.0079982	0.0211715	1116	3	1113	7	13
S100A8	synonymous	0.5	0.7055934	-0.0079982	0.0211715	1116	3	1113	7	13
S100A8	pLoF;missense	0.01	0.550594	-0.0409594	0.0686236	23	0	23	0	16
S100A8	pLoF;missense	0.5	0.550594	-0.0409594	0.0686236	23	0	23	0	16
S100A8	missense;synonymous	0.01	0.639728	-0.00965854	0.0206344	1130	3	1127	7	21
S100A8	missense;synonymous	0.5	0.639728	-0.00965854	0.0206344	1130	3	1127	7	21
S100A8	pLoF;missense;synonymous;other	0.01	0.5911307	-0.0108698	0.0202343	1139	3	1136	7	29
S100A8	pLoF;missense;synonymous;other	0.5	0.5911307	-0.0108698	0.0202343	1139	3	1136	7	29
S100A8	Cauchy		0.643133							
SNX27	pLoF	0.01	0.615943	-0.00303907	0.00605866	2436	50	2386	2	16
SNX27	pLoF	0.5	0.615943	-0.00303907	0.00605866	2436	50	2386	2	16
SNX27	missense	0.01	0.2256341	0.00513514	0.00423803	4638	114	4524	22	198
SNX27	missense	0.5	0.2256341	0.00513514	0.00423803	4638	114	4524	22	198
SNX27	synonymous	0.01	0.1820471	-0.012595	0.00943818	1385	13	1372	21	124
SNX27	synonymous	0.5	0.1820471	-0.012595	0.00943818	1385	13	1372	21	124
SNX27	pLoF;missense	0.01	0.4792087	0.00246222	0.00347979	7074	164	6910	24	214
SNX27	pLoF;missense	0.5	0.4792087	0.00246222	0.00347979	7074	164	6910	24	214
SNX27	missense;synonymous	0.01	0.5707533	0.00218653	0.0038567	6021	127	5894	43	322
SNX27	missense;synonymous	0.5	0.5707533	0.00218653	0.0038567	6021	127	5894	43	322
SNX27	pLoF;missense;synonymous;other	0.01	0.8120782	0.000747093	0.0031424	9024	190	8834	49	351
SNX27	pLoF;missense;synonymous;other	0.5	0.8120782	0.000747093	0.0031424	9024	190	8834	49	351
SNX27	Cauchy		0.463789							
MRPL9	pLoF	0.01	0.004063433	0.0349462	0.0121629	273	13	260	6	25
MRPL9	pLoF	0.5	0.004063433	0.0349462	0.0121629	273	13	260	6	25
MRPL9	missense	0.01	0.2909686	-0.0041053	0.00388759	5598	112	5486	18	83
MRPL9	missense	0.5	0.3262211	-0.00376599	0.00383598	492862	10547	482315	21	83
MRPL9	synonymous	0.01	0.4545088	-0.00898255	0.01201	545	9	536	9	52
MRPL9	synonymous	0.5	0.2911278	0.00723079	0.0068496	9864	70	9794	10	52
MRPL9	pLoF;missense	0.01	0.7245908	-0.00133552	0.00379055	5871	125	5746	24	108
MRPL9	pLoF;missense	0.5	0.7724355	-0.00108261	0.0037436	493135	10560	482575	27	108
MRPL9	missense;synonymous	0.01	0.2158837	-0.0045839	0.00370402	6143	121	6022	27	135
MRPL9	missense;synonymous	0.5	0.7314388	-0.00115467	0.00336429	502726	10617	492109	31	135
MRPL9	pLoF;missense;synonymous;other	0.01	0.5105076	-0.00222581	0.00338245	7338	152	7186	36	169
MRPL9	pLoF;missense;synonymous;other	0.5	0.9122095	0.000323754	0.00293649	503921	10648	493273	40	169
MRPL9	Cauchy		0.0247958							
TCHHL1	pLoF	0.01	0.9788733	-0.000343403	0.0129677	1258	10	1248	5	49
TCHHL1	pLoF	0.5	0.9788733	-0.000343403	0.0129677	1258	10	1248	5	49
TCHHL1	missense	0.01	0.6332359	0.00273841	0.00573877	2820	64	2756	6	22
TCHHL1	missense	0.5	0.6332359	0.00273841	0.00573877	2820	64	2756	6	22
TCHHL1	synonymous	0.01	0.4295063	-0.00284906	0.00360624	7777	155	7622	30	152
TCHHL1	synonymous	0.5	0.4334482	-0.00213903	0.00273077	16458	339	16119	31	152
TCHHL1	pLoF;missense	0.01	0.6699737	0.00223734	0.00524971	4078	74	4004	11	71
TCHHL1	pLoF;missense	0.5	0.6699737	0.00223734	0.00524971	4078	74	4004	11	71
TCHHL1	missense;synonymous	0.01	0.6775583	-0.00127221	0.00305968	10597	219	10378	36	174
TCHHL1	missense;synonymous	0.5	0.6145251	-0.00124537	0.00247282	19278	403	18875	37	174
TCHHL1	pLoF;missense;synonymous;other	0.01	0.6796726	-0.00123001	0.00297888	11856	229	11627	41	224
TCHHL1	pLoF;missense;synonymous;other	0.5	0.6159686	-0.00121898	0.00243032	20537	413	20124	42	224
TCHHL1	Cauchy		0.891227							
CRCT1	pLoF	0.01	0.9238593	0.00284623	0.0297805	616	2	614	4	12
CRCT1	pLoF	0.5	0.9238593	0.00284623	0.0297805	616	2	614	4	12
CRCT1	missense	0.01	0.727339	0.00369924	0.0106096	3482	20	3462	3	25
CRCT1	missense	0.5	0.5945728	0.00221039	0.00415315	15633	228	15405	4	25
CRCT1	synonymous	0.01	0.4214655	-0.0221459	0.0275487	141	1	140	3	36
CRCT1	synonymous	0.5	0.4215843	-0.0221403	0.0275488	497215	10398	486817	5	36
CRCT1	pLoF;missense	0.01	0.7176683	0.00361816	0.0100066	4098	22	4076	7	37
CRCT1	pLoF;missense	0.5	0.5885768	0.00222625	0.00411583	16249	230	16019	8	37
CRCT1	missense;synonymous	0.01	0.9698181	0.000374834	0.00990669	3623	21	3602	6	61
CRCT1	missense;synonymous	0.5	0.6838299	0.00167332	0.0041089	512848	10626	502222	9	61
CRCT1	pLoF;missense;synonymous;other	0.01	0.9462911	0.000634092	0.00941277	4239	23	4216	10	73
CRCT1	pLoF;missense;synonymous;other	0.5	0.6764799	0.00169952	0.00407293	513464	10628	502836	13	73
CRCT1	Cauchy		0.869567							
LCE3E	pLoF	0.01	0.6752055	0.0083656	0.0199649	212	5	207	2	7
LCE3E	pLoF	0.5	0.6752055	0.0083656	0.0199649	212	5	207	2	7
LCE3E	missense	0.01	0.2417454	-0.0410881	0.035099	68	0	68	1	9
LCE3E	missense	0.5	0.2417454	-0.0410881	0.035099	68	0	68	1	9
LCE3E	synonymous	0.01	0.5393352	-0.00726453	0.011835	647	10	637	4	18
LCE3E	synonymous	0.5	0.5393352	-0.00726453	0.011835	647	10	637	4	18
LCE3E	pLoF;missense	0.01	0.8298757	-0.00372929	0.0173568	280	5	275	3	16
LCE3E	pLoF;missense	0.5	0.8298757	-0.00372929	0.0173568	280	5	275	3	16
LCE3E	missense;synonymous	0.01	0.3392673	-0.0107195	0.0112174	715	10	705	5	27
LCE3E	missense;synonymous	0.5	0.3392673	-0.0107195	0.0112174	715	10	705	5	27
LCE3E	pLoF;missense;synonymous;other	0.01	0.529561	-0.00615195	0.00978556	927	15	912	7	34
LCE3E	pLoF;missense;synonymous;other	0.5	0.529561	-0.00615195	0.00978556	927	15	912	7	34
LCE3E	Cauchy		0.548141							
LCE2D	pLoF	0.01	0.3568432	-0.0410436	0.044545	41	0	41	1	5
LCE2D	pLoF	0.5	0.3568432	-0.0410436	0.044545	41	0	41	1	5
LCE2D	missense	0.01	0.6712151	-0.0140295	0.033051	554	1	553	2	2
LCE2D	missense	0.5	0.6712151	-0.0140295	0.033051	554	1	553	2	2
LCE2D	synonymous	0.01	0.3323852	0.00750174	0.00773917	4707	42	4665	6	27
LCE2D	synonymous	0.5	0.3323852	0.00750174	0.00773917	4707	42	4665	6	27
LCE2D	pLoF;missense	0.01	0.3734783	-0.0236244	0.0265449	595	1	594	3	7
LCE2D	pLoF;missense	0.5	0.3734783	-0.0236244	0.0265449	595	1	594	3	7
LCE2D	missense;synonymous	0.01	0.3992025	0.00632311	0.00750031	5261	43	5218	8	29
LCE2D	missense;synonymous	0.5	0.3992025	0.00632311	0.00750031	5261	43	5218	8	29
LCE2D	pLoF;missense;synonymous;other	0.01	0.4974471	0.00501958	0.00739792	5302	43	5259	9	34
LCE2D	pLoF;missense;synonymous;other	0.5	0.4974471	0.00501958	0.00739792	5302	43	5259	9	34
LCE2D	Cauchy		0.435993							
LCE1E	pLoF	0.01	0.4650047	-0.0409764	0.0560836	47	0	47	1	12
LCE1E	pLoF	0.5	0.4650047	-0.0409764	0.0560836	47	0	47	1	12
LCE1E	missense	0.01	0.9804361	-0.000448929	0.018307	684	5	679	3	19
LCE1E	missense	0.5	0.9804361	-0.000448929	0.018307	684	5	679	3	19
LCE1E	synonymous	0.01	0.7055863	-0.00354123	0.00937352	2060	16	2044	10	27
LCE1E	synonymous	0.5	0.8737307	-0.00142173	0.0089461	86759	1723	85036	11	27
LCE1E	pLoF;missense	0.01	0.8023681	-0.00435776	0.0174113	731	5	726	4	31
LCE1E	pLoF;missense	0.5	0.8023681	-0.00435776	0.0174113	731	5	726	4	31
LCE1E	missense;synonymous	0.01	0.7277655	-0.0029028	0.00833898	2744	21	2723	13	46
LCE1E	missense;synonymous	0.5	0.8777942	-0.0012312	0.00800699	87443	1728	85715	14	46
LCE1E	pLoF;missense;synonymous;other	0.01	0.6517947	-0.00371784	0.0082386	2791	21	2770	14	58
LCE1E	pLoF;missense;synonymous;other	0.5	0.798512	-0.00202152	0.00791903	87490	1728	85762	15	58
LCE1E	Cauchy		0.914209							
FAP	pLoF	0.01	0.2130434	0.026501	0.0212818	171	6	165	4	55
