Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
TCHHL1	missense	0.5	0.1417348	-0.0227248	0.0154658	2760	4	2756	6	22
TCHHL1	synonymous	0.01	0.9613682	-0.000474136	0.00978879	7644	22	7622	29	150
TCHHL1	synonymous	0.5	0.8176009	-0.00171659	0.00744297	16164	45	16119	30	150
TCHHL1	pLoF;missense	0.01	0.2227444	-0.0159323	0.0130671	4011	7	4004	11	70
TCHHL1	pLoF;missense	0.5	0.2227444	-0.0159323	0.0130671	4011	7	4004	11	70
TCHHL1	missense;synonymous	0.01	0.4078698	-0.00685628	0.00828406	10404	26	10378	35	172
TCHHL1	missense;synonymous	0.5	0.3971964	-0.00569127	0.00672219	18924	49	18875	36	172
TCHHL1	pLoF;missense;synonymous;other	0.01	0.4412712	-0.00604229	0.00784664	11656	29	11627	40	221
TCHHL1	pLoF;missense;synonymous;other	0.5	0.4206799	-0.00522175	0.0064847	20176	52	20124	41	221
TCHHL1	Cauchy		0.838766							
CRCT1	pLoF	0.01	0.1800547	0.0463768	0.0345944	617	3	614	4	12
CRCT1	pLoF	0.5	0.1800547	0.0463768	0.0345944	617	3	614	4	12
CRCT1	missense	0.01	0.4680725	0.0113846	0.0156896	3474	12	3462	3	25
CRCT1	missense	0.5	0.1042374	0.0151386	0.00931809	15457	52	15405	4	25
CRCT1	synonymous	0.01	0.2587329	0.0776212	0.0687284	141	1	140	3	36
CRCT1	synonymous	0.5	0.2587451	0.0776193	0.0687285	488218	1401	486817	5	36
CRCT1	pLoF;missense	0.01	0.2148746	0.0180956	0.01459	4091	15	4076	7	37
CRCT1	pLoF;missense	0.5	0.05247927	0.0176451	0.00909927	16074	55	16019	8	37
CRCT1	missense;synonymous	0.01	0.3375568	0.014668	0.0152951	3615	13	3602	6	61
CRCT1	missense;synonymous	0.5	0.0779426	0.0162851	0.00923847	503675	1453	502222	9	61
CRCT1	pLoF;missense;synonymous;other	0.01	0.1474614	0.0206791	0.0142757	4232	16	4216	10	73
CRCT1	pLoF;missense;synonymous;other	0.5	0.03806323	0.0187041	0.00901762	504292	1456	502836	13	73
CRCT1	Cauchy		0.120269							
LCE3E	pLoF	0.01	0.6334027	0.0243	0.0509495	208	1	207	2	7
LCE3E	pLoF	0.5	0.6334027	0.0243	0.0509495	208	1	207	2	7
LCE3E	missense	0.01	0.6610502	-0.0403281	0.091976	68	0	68	1	9
LCE3E	missense	0.5	0.6610502	-0.0403281	0.091976	68	0	68	1	9
LCE3E	synonymous	0.01	0.5839133	-0.0169185	0.0308913	638	1	637	4	18
LCE3E	synonymous	0.5	0.5839133	-0.0169185	0.0308913	638	1	637	4	18
LCE3E	pLoF;missense	0.01	0.8376872	0.009132	0.0445783	276	1	275	3	16
LCE3E	pLoF;missense	0.5	0.8376872	0.009132	0.0445783	276	1	275	3	16
LCE3E	missense;synonymous	0.01	0.5100185	-0.0192974	0.0292914	706	1	705	5	27
LCE3E	missense;synonymous	0.5	0.5100185	-0.0192974	0.0292914	706	1	705	5	27
LCE3E	pLoF;missense;synonymous;other	0.01	0.7386745	-0.00847886	0.0254155	914	2	912	7	34
LCE3E	pLoF;missense;synonymous;other	0.5	0.7386745	-0.00847886	0.0254155	914	2	912	7	34
LCE3E	Cauchy		0.687911							
LCE2D	pLoF	0.01	0.7421616	-0.0402975	0.122488	41	0	41	1	5
LCE2D	pLoF	0.5	0.7421616	-0.0402975	0.122488	41	0	41	1	5
LCE2D	missense	0.01	0.7538615	0.0102228	0.0326031	555	2	553	2	2
LCE2D	missense	0.5	0.7538615	0.0102228	0.0326031	555	2	553	2	2
LCE2D	synonymous	0.01	0.106296	0.0228717	0.0141615	4683	18	4665	6	27
LCE2D	synonymous	0.5	0.106296	0.0228717	0.0141615	4683	18	4665	6	27
LCE2D	pLoF;missense	0.01	0.8271275	0.00688071	0.0315069	596	2	594	3	7
LCE2D	pLoF;missense	0.5	0.8271275	0.00688071	0.0315069	596	2	594	3	7
LCE2D	missense;synonymous	0.01	0.143905	0.0172701	0.0118175	5238	20	5218	8	29
LCE2D	missense;synonymous	0.5	0.143905	0.0172701	0.0118175	5238	20	5218	8	29
LCE2D	pLoF;missense;synonymous;other	0.01	0.1546757	0.0167422	0.0117637	5279	20	5259	9	34
LCE2D	pLoF;missense;synonymous;other	0.5	0.1546757	0.0167422	0.0117637	5279	20	5259	9	34
LCE2D	Cauchy		0.343967							
LCE1E	pLoF	0.01	0.774117	-0.0402178	0.140135	47	0	47	1	12
LCE1E	pLoF	0.5	0.774117	-0.0402178	0.140135	47	0	47	1	12
LCE1E	missense	0.01	0.9455293	-0.0019805	0.0289877	681	2	679	3	19
LCE1E	missense	0.5	0.9455293	-0.0019805	0.0289877	681	2	679	3	19
LCE1E	synonymous	0.01	0.6418179	0.00846158	0.0181907	2050	6	2044	10	27
LCE1E	synonymous	0.5	0.7304232	0.00610428	0.017716	85273	237	85036	11	27
LCE1E	pLoF;missense	0.01	0.9006383	-0.00354502	0.0283931	728	2	726	4	31
LCE1E	pLoF;missense	0.5	0.9006383	-0.00354502	0.0283931	728	2	726	4	31
LCE1E	missense;synonymous	0.01	0.7181604	0.00561901	0.0155686	2731	8	2723	13	46
LCE1E	missense;synonymous	0.5	0.7956512	0.00393134	0.0151801	85954	239	85715	14	46
LCE1E	pLoF;missense;synonymous;other	0.01	0.7443989	0.00503321	0.0154377	2778	8	2770	14	58
LCE1E	pLoF;missense;synonymous;other	0.5	0.8213149	0.00340127	0.0150596	86001	239	85762	15	58
LCE1E	Cauchy		0.863155							
FAP	pLoF	0.01	0.4752305	-0.0403882	0.0565665	165	0	165	4	55
FAP	pLoF	0.5	0.4752305	-0.0403882	0.0565665	165	0	165	4	55
FAP	missense	0.01	0.8615179	-0.00243973	0.0139859	3033	8	3025	34	252
